#{"t_start": 1648261826.6046648, "env_id": "HummingbirdHoverTaskEnvPPO-v2"}
r,l,t
639.444572,1000,71593.773271
739.682278,1000,71615.064673
592.4983,1000,71635.204608
737.225083,1000,71656.432828
590.495904,1000,71676.603569
419.076738,593,71688.619457
0,1,71688.727629
632.872916,1000,71709.988383
618.178022,1000,71730.129339
348.920267,457,71740.532421
645.509284,1000,71760.663771
714.682642,1000,71781.926358
699.808099,1000,71802.032522
661.617202,1000,71823.293189
624.441767,1000,71843.413072
543.345888,590,71855.359907
0,1,71855.479059
645.949412,1000,71876.741233
645.568878,1000,71896.849777
755.842414,1000,71918.061381
690.487536,1000,71938.22711
739.911371,1000,71959.389375
743.151992,1000,71979.497113
591.196032,1000,72000.808633
583.9511,1000,72020.989272
598.361304,1000,72042.260159
81.439382,301,72048.441294
-100,1,72048.550782
748.129314,1000,72068.68189
690.686435,1000,72089.962015
744.556978,1000,72110.101721
594.350899,1000,72131.371077
588.776942,1000,72151.513768
652.909897,1000,72172.78114
586.128179,1000,72192.920527
580.498735,1000,72214.202071
205.890105,412,72222.613333
688.186907,1000,72242.765444
279.409926,484,72253.709134
-100,1,72253.841735
333.534741,482,72263.605003
697.940865,1000,72283.733619
105.534177,280,72290.517896
694.821889,1000,72310.635515
743.821578,1000,72331.814868
639.853413,1000,72351.938598
587.324231,1000,72372.085528
580.004493,1000,72393.384126
651.859121,813,72409.781919
0,1,72409.892284
689.845457,1000,72431.347839
701.671597,1000,72451.500687
701.228391,1000,72472.910255
744.119888,1000,72493.042172
591.159607,1000,72514.544874
585.744231,1000,72534.685406
566.423075,638,72549.182727
195.112391,396,72557.477354
140.031606,238,72562.367634
661.76297,1000,72582.510939
387.156963,525,72594.416099
752.884003,1000,72614.568417
626.428645,1000,72635.920971
648.29608,1000,72656.26332
641.526867,1000,72678.233445
580.908936,1000,72699.29645
588.400607,1000,72721.697649
715.027521,1000,72742.416483
428.060881,656,72755.8816
0,1,72756.00449
626.795389,1000,72778.123741
577.212431,1000,72798.62157
672.855046,1000,72819.774143
693.156826,1000,72839.986423
599.565697,1000,72861.477504
678.717166,1000,72881.658846
692.381411,1000,72903.526919
583.746319,1000,72923.769214
754.367604,1000,72945.181751
640.087745,1000,72965.533842
645.482233,1000,72987.092431
706.422856,1000,73007.504891
708.804042,1000,73029.385701
691.990679,1000,73049.936618
646.521263,1000,73071.728565
599.007798,1000,73092.585518
101.047302,297,73098.694081
591.113067,1000,73120.926634
741.895469,1000,73141.201301
783.061939,1000,73163.582469
150.848425,276,73169.477677
-100,1,73169.656977
584.65546,1000,73190.504688
727.458885,1000,73212.046741
640.149149,1000,73232.766455
586.912118,1000,73254.561623
589.579611,1000,73275.411447
736.631325,1000,73297.103742
744.752163,1000,73317.848127
594.612689,1000,73339.213675
698.0388,1000,73359.795513
573.808711,680,73376.243774
0,1,73376.375335
618.078243,852,73393.238929
0,1,73393.347565
790.33446,1000,73415.577951
697.134995,1000,73435.942396
700.5416,1000,73457.373542
502.616349,746,73472.441922
193.35777,339,73479.336927
717.023617,951,73499.737223
639.630447,1000,73520.027611
686.991583,1000,73541.517168
587.740132,1000,73562.219281
564.70026,821,73578.774625
690.881402,1000,73600.368361
697.699884,1000,73620.559908
686.127661,1000,73643.08819
560.864396,1000,73663.589376
323.713636,429,73673.817274
0,1,73673.935079
735.84459,1000,73693.87667
597.19538,1000,73715.78751
705.69869,1000,73736.248848
697.890616,931,73756.819594
606.331091,1000,73777.481537
696.13386,1000,73797.259785
701.784837,1000,73818.711744
83.418149,224,73823.744856
739.49564,1000,73845.839166
336.194807,485,73855.942153
598.121788,1000,73875.959986
751.674299,1000,73897.401131
698.748688,1000,73917.432625
226.708316,451,73926.478459
587.559477,682,73941.555169
662.374203,1000,73961.769216
747.653719,1000,73983.328183
721.934107,1000,74003.448597
685.595844,1000,74024.931601
570.78909,1000,74045.062616
736.389013,1000,74066.513716
576.983044,1000,74086.84318
195.663806,331,74093.649179
699.143995,1000,74115.554182
744.13162,1000,74135.672377
731.085783,1000,74157.193982
741.350587,1000,74177.812352
718.099232,965,74199.060237
661.210992,1000,74219.283738
591.830434,1000,74240.805702
591.092029,1000,74260.923927
747.389507,1000,74282.53617
799.994563,1000,74302.679907
728.671486,1000,74324.130945
697.263259,1000,74344.329692
702.577666,1000,74365.782616
744.067207,1000,74385.87155
749.539877,1000,74407.654538
723.376081,966,74427.054373
769.640958,1000,74448.856557
667.644691,1000,74468.997178
748.294516,1000,74490.469436
642.296039,1000,74510.590021
772.879292,1000,74532.361175
597.072079,1000,74552.464126
669.110897,1000,74573.903445
129.664884,329,74580.587212
732.744009,993,74600.566503
0,1,74600.679203
584.552799,1000,74622.131114
100.845468,347,74629.215827
525.615058,846,74646.454587
591.730229,1000,74668.063992
639.714726,1000,74688.185496
643.298426,1000,74710.208897
639.772438,1000,74730.359448
641.580554,1000,74751.84173
77.931968,267,74757.314686
670.31505,843,74774.285287
593.805849,1000,74795.945368
646.490564,1000,74816.086728
745.414405,996,74837.598866
750.511353,1000,74857.722179
615.177835,1000,74879.36537
199.338949,327,74886.017109
0,1,74886.147758
814.49944,1000,74906.269552
713.868184,1000,74927.891235
776.306379,1000,74948.121007
777.346982,1000,74969.825887
723.389213,974,74989.457467
649.008307,1000,75011.229709
589.93695,1000,75031.339345
694.4587,1000,75053.027696
748.317505,1000,75073.20911
689.083441,1000,75094.908368
380.917331,483,75104.722291
593.509519,1000,75124.767749
742.527388,1000,75146.648445
734.064922,1000,75166.747494
629.023975,766,75183.859485
619.050964,1000,75204.11268
640.675036,1000,75225.913439
382.218689,595,75237.997706
606.432464,1000,75259.815917
558.289299,1000,75280.037898
751.475447,1000,75301.781268
736.306005,1000,75321.981193
745.494407,1000,75343.78625
567.513672,1000,75364.580064
635.292091,1000,75386.298878
734.563757,1000,75406.41273
828.743267,1000,75428.162397
655.093993,1000,75448.264227
586.939402,1000,75468.304813
726.191178,1000,75489.927025
744.971647,1000,75510.058726
588.13138,1000,75531.797802
575.928654,1000,75551.893705
598.880261,1000,75573.606921
640.536871,1000,75593.745843
587.493616,1000,75615.575034
109.00768,306,75621.863376
-100,1,75621.98349
641.541385,1000,75643.782454
585.496152,1000,75663.98601
640.284794,1000,75685.515374
687.090938,1000,75705.60755
715.858656,1000,75725.740424
197.115048,299,75733.426027
781.039235,1000,75753.557654
645.606712,1000,75775.310979
746.494717,1000,75795.462009
735.220862,1000,75817.283742
585.547645,1000,75837.366015
744.087725,1000,75859.485866
698.806968,1000,75879.671247
736.230408,1000,75901.4642
760.382272,1000,75921.582865
748.298365,1000,75943.385449
755.183765,1000,75963.468297
750.405388,1000,75985.141857
586.634252,1000,76005.203822
588.387787,1000,76025.343594
638.288242,1000,76047.215502
718.191225,1000,76067.349709
785.649808,1000,76089.139826
586.985874,1000,76109.290097
584.889684,1000,76131.114222
747.832584,1000,76151.286029
746.069392,1000,76173.178425
620.573198,1000,76193.238763
711.68425,1000,76215.310728
746.37623,1000,76235.453045
746.857588,1000,76257.284293
690.26248,1000,76277.457128
691.22717,1000,76299.331826
595.935212,1000,76319.411727
738.181715,1000,76341.264643
779.935993,1000,76361.416897
264.57388,327,76368.118416
0,1,76368.237608
626.486201,1000,76390.041309
658.565572,1000,76410.118834
642.836141,1000,76431.966311
654.202153,1000,76452.155629
736.794332,1000,76473.998728
776.997241,1000,76494.134769
738.49675,1000,76515.992375
678.930259,1000,76536.085532
167.978175,399,76545.85074
-100,1,76545.979928
673.3708,1000,76566.062955
591.934514,1000,76587.933034
700.346499,1000,76608.034674
792.348855,1000,76629.858621
751.257981,1000,76649.929156
777.123198,1000,76670.030308
810.356754,1000,76691.886189
758.47844,1000,76712.037384
686.926755,1000,76733.780296
589.094526,1000,76753.893567
592.942083,1000,76775.671151
582.044968,1000,76795.752603
701.037647,1000,76817.886266
705.332287,1000,76838.018098
592.505469,1000,76859.896685
640.29347,1000,76880.019834
687.846798,1000,76901.664683
576.269867,1000,76922.276204
745.914407,1000,76944.72805
692.795829,1000,76964.90832
632.328398,1000,76986.755001
641.081585,1000,77006.870142
688.635367,1000,77028.582969
271.696417,338,77035.588625
649.06147,1000,77055.680083
639.62588,1000,77077.413942
694.416617,1000,77097.476536
596.550818,1000,77119.31629
643.438028,1000,77139.386078
643.899272,1000,77161.549163
716.828353,1000,77181.681284
641.454317,1000,77203.423867
152.020123,406,77211.66892
587.356422,1000,77233.271183
587.739708,1000,77253.361595
667.259708,1000,77275.013169
601.469918,1000,77295.176429
708.452856,1000,77315.317166
738.892515,1000,77337.020125
687.854565,1000,77357.109383
148.062597,381,77366.525671
723.410029,1000,77386.658448
584.279375,1000,77408.960709
580.484247,1000,77429.079789
795.178563,1000,77450.722118
588.81361,1000,77470.762916
803.824984,1000,77493.135882
757.620719,1000,77513.205448
742.014572,1000,77534.948318
198.829092,364,77542.353367
694.037217,1000,77562.52535
595.713511,1000,77584.596775
175.497292,365,77591.970337
-100,1,77592.089384
569.238954,1000,77612.171703
99.380861,211,77616.522799
593.123783,1000,77638.038084
694.701137,1000,77658.118348
650.642802,1000,77679.840028
174.479962,402,77687.973909
657.314748,1000,77709.5462
639.431865,1000,77730.015857
730.653132,1000,77751.731125
712.493455,1000,77771.802004
735.674316,1000,77793.809112
646.477772,1000,77813.896514
746.299895,1000,77835.769541
638.163454,1000,77856.02892
680.649454,1000,77877.610687
636.476455,1000,77897.761141
648.850243,1000,77919.29288
416.179637,654,77932.559943
633.983697,1000,77952.691109
683.499949,1000,77974.293096
748.75988,1000,77994.41675
594.923338,1000,78016.045179
629.675824,1000,78036.156978
591.034032,1000,78058.357255
662.174482,1000,78078.782582
631.473681,1000,78100.733499
318.632329,454,78110.03762
271.270048,341,78116.99016
590.630556,1000,78138.683975
685.005181,1000,78158.803797
642.63621,1000,78180.265212
613.19348,1000,78200.555588
587.286693,1000,78222.650522
704.541694,1000,78242.789507
639.377867,1000,78265.072695
261.133878,428,78273.816598
643.860415,1000,78295.138623
585.65134,1000,78318.754684
777.205908,1000,78340.030884
636.528498,1000,78362.984894
602.478804,1000,78383.653127
603.928088,1000,78407.234179
726.956029,1000,78428.404109
645.416322,1000,78451.680391
25.180113,200,78456.098781
631.012578,1000,78476.655597
687.584248,1000,78499.073537
256.801344,442,78508.148187
-100,1,78508.266384
585.464039,1000,78528.851308
583.964529,1000,78551.210603
640.617141,1000,78572.468149
643.28975,1000,78595.603309
649.835183,1000,78616.348376
641.446413,1000,78639.432627
639.618271,1000,78660.264123
695.679513,1000,78683.326963
636.946455,1000,78703.803886
239.393185,432,78714.848399
742.781304,1000,78735.117694
486.891304,679,78749.389631
216.960819,392,78759.522615
-100,1,78759.650358
683.794981,1000,78779.874986
762.981534,1000,78802.467438
399.906742,765,78818.378633
631.715497,1000,78838.695395
640.600427,1000,78860.957165
590.308506,1000,78881.810677
590.342835,1000,78905.144805
694.599557,1000,78925.611535
678.396703,1000,78947.701867
590.184854,1000,78968.984435
661.763142,1000,78991.798827
646.577188,1000,79012.790964
734.750764,1000,79037.029332
615.872754,1000,79058.151827
591.482066,1000,79081.493262
146.47711,419,79090.115322
592.978674,1000,79110.913977
527.721504,780,79129.143036
559.54116,1000,79150.207608
716.603414,1000,79173.083585
589.343174,1000,79193.414965
786.485898,1000,79215.508455
586.021432,1000,79235.781113
666.900569,1000,79257.813009
797.860736,1000,79278.042342
652.777206,1000,79300.572991
588.460308,1000,79320.803003
369.87522,550,79334.205168
703.612711,1000,79355.22471
568.939158,1000,79375.998375
624.521075,1000,79398.640296
762.530523,1000,79419.159044
146.418968,360,79429.50252
640.104756,1000,79450.273822
645.447032,1000,79474.48677
704.543546,1000,79494.600976
682.779876,1000,79516.89025
116.270569,315,79523.413842
703.189791,1000,79544.548766
93.255632,273,79550.380491
-100,1,79550.513596
650.710154,1000,79572.908914
639.571336,1000,79593.591919
605.707254,1000,79616.893262
588.246586,1000,79637.386236
462.901821,658,79652.990008
133.607628,321,79660.129294
591.176565,1000,79681.102345
540.439715,1000,79703.694633
125.267815,321,79710.526516
576.017358,1000,79731.164808
581.641975,1000,79754.084627
664.663012,1000,79775.472828
133.791506,370,79785.600428
-100,1,79785.713541
581.563665,1000,79806.647338
641.585979,1000,79829.781782
144.82415,373,79837.683288
586.731343,1000,79857.929706
192.604,401,79866.627897
173.894573,387,79876.681713
531.629655,1000,79897.002343
336.698343,439,79906.030677
359.8017,772,79923.557674
-100,1,79923.698592
619.055452,1000,79943.991327
603.594648,1000,79966.190727
570.794044,1000,79986.792574
566.057653,1000,80008.805953
775.5635,1000,80028.911722
639.964714,1000,80050.952816
139.406876,317,80057.515142
582.710538,1000,80078.128335
646.997176,1000,80100.937825
645.408051,1000,80122.042022
668.141028,1000,80145.127188
728.093888,1000,80165.740787
582.479419,1000,80188.371974
743.255646,1000,80209.675872
586.431722,1000,80232.777804
785.482425,1000,80253.327404
723.411736,1000,80276.181992
642.249619,1000,80296.360204
173.459348,376,80303.984476
746.852121,1000,80326.191418
586.005461,1000,80346.648265
591.937682,1000,80368.943504
593.60063,1000,80389.386839
486.338092,905,80409.555235
188.612545,442,80418.529056
431.593924,872,80436.208953
-100,1,80436.316476
250.985569,391,80446.288401
582.386347,1000,80466.447128
572.40531,1000,80488.289583
248.454334,534,80499.30621
-100,1,80499.435027
106.847389,317,80505.971791
613.60129,1000,80526.358395
537.77216,1000,80548.190494
120.170465,318,80554.70496
-100,1,80554.813612
327.831238,461,80564.298583
0,1,80564.418874
496.869345,851,80583.280392
0,1,80583.402587
616.881522,1000,80603.685565
160.639922,394,80611.682256
688.706669,1000,80633.492545
710.853172,1000,80653.822163
636.779963,1000,80675.776897
579.501701,1000,80695.846144
609.415396,1000,80717.566283
682.12952,1000,80737.77781
659.472597,1000,80759.378885
651.346358,1000,80779.852336
454.221941,952,80800.822829
759.647735,1000,80820.943696
592.348356,1000,80843.025576
592.353712,1000,80863.252363
667.531147,1000,80885.153336
589.528614,1000,80905.441846
671.957555,1000,80927.216182
590.984224,1000,80947.487882
588.199147,1000,80969.611794
632.842768,1000,80989.952311
635.591889,988,81011.494354
-100,1,81011.605056
589.304019,1000,81031.854768
599.53851,942,81052.415172
848.235804,1000,81072.526781
829.261743,1000,81094.220931
748.521298,1000,81114.400536
775.178277,1000,81136.362447
587.932426,1000,81156.492782
470.861515,770,81172.010886
461.475762,820,81190.151723
584.893793,1000,81210.281459
300.551928,487,81222.073748
718.297279,1000,81242.236302
697.486313,1000,81264.132712
594.315626,1000,81284.662221
537.772139,1000,81307.009723
647.955392,1000,81329.299603
535.455531,1000,81351.231669
694.966514,1000,81375.021974
592.232348,1000,81395.882698
760.471509,1000,81418.446378
662.883457,1000,81439.350143
602.693743,1000,81462.479921
172.806133,343,81469.681731
607.741,1000,81493.132679
799.29567,1000,81513.840244
632.567702,1000,81536.547348
652.071681,1000,81556.900173
725.169096,1000,81579.233199
664.43345,1000,81599.919308
545.185038,844,81617.459651
473.515725,734,81634.986154
700.705532,1000,81656.096423
643.340781,1000,81679.663903
327.077899,580,81691.427722
-100,1,81691.540504
747.278054,1000,81714.193903
686.358187,1000,81734.839178
618.392482,1000,81758.00864
627.24266,1000,81778.62544
268.576193,484,81788.662219
578.333109,1000,81811.554828
593.80819,1000,81832.226123
593.520589,1000,81854.578579
752.834364,1000,81875.013836
681.582039,1000,81898.373632
672.75179,1000,81918.643902
693.986051,1000,81940.341109
639.045628,1000,81960.513854
588.670743,1000,81982.497449
811.964853,1000,82003.082395
756.961854,1000,82025.628474
682.962167,1000,82045.85624
104.292426,264,82051.552214
586.583296,1000,82074.013637
590.210435,1000,82094.587107
35.774972,161,82097.888819
528.818132,902,82118.933415
649.831835,1000,82139.380546
686.823972,1000,82161.904335
622.729669,1000,82182.741025
641.200019,1000,82205.296751
778.627444,1000,82225.691067
752.057119,1000,82247.972803
578.449768,1000,82268.447221
783.556103,1000,82290.93329
782.225244,1000,82311.520133
662.646711,1000,82334.370107
615.238064,1000,82354.743031
319.626082,418,82363.267971
181.010186,436,82373.964319
568.777521,1000,82394.495
574.635946,1000,82414.869963
634.984379,1000,82437.65164
596.155293,1000,82457.841593
206.562759,257,82465.551801
0,1,82465.734127
592.582796,1000,82486.188757
632.9562,1000,82508.991452
269.084853,368,82516.544076
0,1,82516.652725
691.218311,1000,82536.977202
581.383837,1000,82558.917498
267.48916,328,82565.571171
195.328714,400,82573.876038
569.340978,1000,82596.483982
595.988347,1000,82616.942522
593.143485,1000,82639.5653
583.101845,1000,82660.049874
598.54175,1000,82682.190399
595.752241,1000,82702.977943
753.736881,1000,82725.711496
743.779252,1000,82746.284922
630.99795,1000,82766.721671
766.392184,1000,82790.143575
592.765634,1000,82810.835562
745.365882,1000,82833.481306
773.373832,1000,82854.910822
721.997042,1000,82878.369152
645.184842,1000,82899.273591
663.947014,1000,82922.266528
720.256007,1000,82943.780786
695.777801,1000,82967.783154
757.924827,1000,82989.930802
597.761125,1000,83013.265014
744.96138,1000,83034.238558
-29.580546,103,83037.017692
535.280154,1000,83060.72315
510.325075,695,83075.431107
688.306045,1000,83098.785049
790.916647,1000,83119.357065
580.782455,1000,83142.293689
784.873713,1000,83162.794834
720.352309,1000,83186.955986
337.135399,752,83203.30942
575.960252,1000,83226.228876
595.417572,1000,83246.431113
709.18339,1000,83267.171449
610.854401,1000,83291.059714
635.804949,1000,83312.582192
592.713425,1000,83335.798991
417.332272,730,83350.789384
737.592034,1000,83373.930423
745.564494,1000,83394.254042
671.989155,1000,83417.856545
754.387842,1000,83438.177027
762.099603,1000,83460.396334
739.706673,1000,83480.516844
751.237313,1000,83502.517888
804.784992,1000,83522.640526
620.889376,1000,83544.403074
753.001858,1000,83564.50052
644.302231,1000,83586.023262
593.571351,1000,83606.134196
680.709214,1000,83627.735359
763.788434,1000,83647.906717
634.00702,1000,83669.436477
583.090062,1000,83689.566486
56.397663,218,83694.078669
-100,1,83694.185761
682.274126,1000,83715.488576
714.481015,1000,83735.779036
651.715436,1000,83757.206855
657.601861,1000,83777.328056
774.349909,1000,83798.81342
796.6967,1000,83818.908218
783.323625,1000,83840.146536
678.799921,1000,83860.267756
618.639991,1000,83881.537239
759.900636,1000,83901.606324
749.611668,1000,83922.906223
589.788621,1000,83942.985384
591.308752,1000,83964.437938
128.306079,351,83971.550559
-100,1,83971.699671
699.907981,1000,83991.831218
597.413821,1000,84013.182949
132.106774,330,84019.842574
-100,1,84019.962815
586.039773,1000,84040.043909
687.713823,1000,84061.333976
759.054364,1000,84081.393876
753.681147,1000,84102.662751
725.847795,1000,84122.96129
587.783335,1000,84144.396884
741.464153,1000,84164.045382
591.440413,1000,84184.992525
648.4157,1000,84205.172008
752.706428,1000,84226.178332
656.593855,1000,84246.042274
751.910608,1000,84267.4903
746.628171,1000,84287.848869
63.104542,200,84292.082174
749.350305,1000,84313.49956
775.430153,1000,84333.705172
582.447967,1000,84355.083818
633.102206,1000,84375.449738
660.337885,1000,84396.913017
646.934326,1000,84417.051689
733.96519,1000,84438.400227
638.784637,1000,84458.392889
817.255944,1000,84479.801155
617.930168,1000,84499.981134
617.878089,1000,84521.543824
639.759133,1000,84541.820124
698.1712,1000,84563.180765
793.591061,1000,84583.29752
589.858126,1000,84604.6593
790.713552,1000,84624.747741
751.58285,1000,84646.127338
717.598752,1000,84666.207405
780.222906,1000,84687.628085
182.067664,334,84694.510014
-100,1,84694.640221
722.68496,1000,84714.739982
591.170114,1000,84736.208787
724.041037,1000,84756.269644
587.535759,1000,84777.549352
695.278316,1000,84797.619377
644.990536,1000,84819.069524
644.804392,1000,84839.250901
717.789128,1000,84860.186077
677.836189,1000,84880.246613
752.964953,1000,84901.694844
730.531471,1000,84921.776627
586.649744,1000,84943.145309
98.050301,286,84948.99601
753.013541,1000,84969.096981
733.626683,1000,84990.417529
738.295933,1000,85010.56626
587.46986,1000,85031.989491
709.504001,1000,85052.364064
785.619877,1000,85073.951635
592.898223,1000,85093.021984
633.953885,1000,85114.416094
767.54324,1000,85134.554088
765.837768,1000,85155.885302
647.039688,1000,85175.975001
657.603364,1000,85197.294371
615.585423,1000,85217.743402
625.597467,1000,85239.205615
749.37675,1000,85259.324372
589.668686,1000,85280.786338
588.656374,1000,85300.919477
746.123392,1000,85322.297808
672.072299,860,85339.618867
702.144851,1000,85359.78989
144.754234,287,85366.993337
804.018854,1000,85387.141018
664.02234,1000,85408.545036
753.600933,1000,85428.714547
699.327923,1000,85450.126546
853.294115,1000,85470.285414
754.452453,1000,85491.760217
589.397111,1000,85511.890355
644.467077,1000,85533.318722
777.291547,1000,85553.422193
616.867235,1000,85573.580833
377.989675,480,85584.578462
-100,1,85584.708713
777.367681,1000,85604.84966
775.558147,1000,85626.331549
744.708862,1000,85646.491301
652.458351,1000,85667.91223
587.421541,1000,85688.063936
621.232401,1000,85709.414868
741.230555,1000,85729.536666
725.240106,1000,85750.88706
650.441752,1000,85770.998659
807.872048,1000,85792.451361
750.667889,1000,85812.611267
749.349261,1000,85833.942809
754.318684,1000,85854.081442
746.588174,1000,85875.475548
639.860686,1000,85895.654362
597.530219,1000,85917.053453
635.855174,1000,85937.205934
698.569954,1000,85958.58609
746.051355,1000,85978.759468
751.368416,1000,85998.9194
622.392572,1000,86020.322695
758.939758,1000,86040.462001
784.824888,1000,86061.893427
794.845274,1000,86082.034013
603.812455,1000,86103.406402
658.112185,1000,86123.526192
582.652295,1000,86144.886734
747.345222,1000,86165.026801
752.401818,1000,86186.419968
623.860134,1000,86206.529988
689.116295,1000,86227.892572
657.451023,1000,86248.013211
709.26593,1000,86269.443141
718.842817,1000,86289.584647
796.020314,1000,86311.005649
668.233318,1000,86331.126726
718.500321,1000,86352.577708
792.74093,1000,86372.666492
663.336965,1000,86394.088614
731.337418,1000,86414.219506
766.23334,1000,86435.609874
576.703744,1000,86455.781988
387.792157,593,86469.096573
664.571724,1000,86489.22864
632.388528,1000,86510.64911
583.828303,1000,86530.742419
706.904888,1000,86550.842921
588.620534,1000,86572.21389
726.47252,1000,86592.363027
758.757528,1000,86613.783969
680.488931,1000,86633.926039
841.010356,1000,86655.250042
588.68542,1000,86675.381261
809.497309,1000,86696.752539
740.307547,1000,86716.901264
681.418513,1000,86738.302666
752.6181,1000,86758.465298
704.956765,1000,86779.946331
807.148269,1000,86800.09786
696.093212,1000,86821.509285
669.653292,1000,86841.658862
700.020861,1000,86863.021846
591.384552,1000,86883.17148
761.339024,1000,86904.630682
710.307402,1000,86924.781923
646.136338,1000,86946.185499
643.053562,1000,86966.294907
773.986496,1000,86987.687381
657.317836,1000,87007.84475
745.150797,1000,87029.208763
711.525261,990,87049.128684
823.749489,1000,87070.511799
706.860471,1000,87090.672641
741.740691,1000,87112.083732
662.294711,1000,87132.234751
740.356394,1000,87153.727008
826.984422,1000,87173.825351
585.032263,1000,87195.409113
683.260181,1000,87215.517582
765.614738,1000,87236.960653
599.288186,1000,87257.109798
842.447652,1000,87278.542323
742.691759,1000,87298.705826
594.050176,1000,87320.085452
739.096611,1000,87340.215313
803.229296,1000,87361.684965
696.913613,1000,87381.817795
745.942456,1000,87401.958933
721.785015,1000,87423.400296
605.051749,1000,87443.54118
584.280933,1000,87464.934027
804.179285,1000,87485.104172
782.392125,1000,87506.524744
607.590112,1000,87526.65781
826.740084,1000,87548.038801
693.161639,1000,87568.21586
762.818186,1000,87589.657168
883.361489,1000,87609.810339
678.56033,1000,87631.179854
97.88576,206,87635.393548
-100,1,87635.522769
761.791946,1000,87655.642865
707.814847,1000,87677.052874
728.376877,1000,87697.175356
621.831414,1000,87718.577366
789.170114,1000,87738.729251
576.870302,1000,87760.070595
89.761403,328,87766.784434
555.511811,1000,87788.195286
578.508662,1000,87808.305682
711.768106,1000,87829.727213
71.842406,282,87835.519504
-100,1,87835.627467
791.577079,1000,87855.770629
618.224718,1000,87877.111411
627.688142,1000,87897.235077
683.380297,1000,87918.596023
726.228507,1000,87938.715557
105.978097,333,87945.531852
616.245378,1000,87966.901213
599.987809,1000,87987.020892
579.893309,1000,88008.421403
185.368811,380,88016.116388
-100,1,88016.22571
730.719203,1000,88036.397404
637.262223,1000,88057.847233
724.687311,1000,88077.989559
793.62809,1000,88099.422277
807.276621,1000,88119.558009
738.116147,1000,88140.935442
587.823657,1000,88161.084019
646.830159,1000,88182.497262
648.19899,1000,88202.665029
891.753777,1000,88224.097376
593.679975,1000,88244.239324
656.972872,1000,88265.619945
800.091552,1000,88285.751052
808.914229,1000,88307.171138
644.011633,1000,88327.293715
555.529509,1000,88348.644697
741.224621,1000,88368.793016
791.342939,1000,88390.145683
810.337115,1000,88410.257463
804.642992,1000,88431.69783
288.144674,392,88439.701413
644.523099,1000,88459.832198
792.477751,1000,88481.271298
707.0451,1000,88501.374145
695.287476,1000,88522.776471
648.248619,1000,88542.877918
748.523135,1000,88564.367553
767.017617,1000,88584.509877
708.884612,1000,88605.972251
671.263923,1000,88626.102691
665.648216,1000,88647.604456
592.889516,1000,88667.775602
807.212368,1000,88689.157665
585.252415,1000,88709.316699
552.021165,1000,88730.697533
584.293024,1000,88750.820489
743.030817,1000,88772.230473
630.29985,1000,88792.341365
559.582127,1000,88813.692121
872.660496,1000,88833.823485
870.253139,1000,88855.234459
662.189682,1000,88875.385609
677.027947,1000,88896.75885
770.751144,1000,88916.886868
705.443166,1000,88938.286975
607.781964,1000,88958.418153
688.422672,1000,88979.780963
758.219217,1000,88999.941072
921.589108,1000,89021.414953
577.905787,1000,89041.583757
600.9734,1000,89063.003756
591.791066,1000,89083.16505
732.750983,1000,89103.318165
842.111647,1000,89124.807422
351.154502,718,89139.316649
641.492908,1000,89160.67731
649.206253,1000,89180.799351
962.014173,1000,89202.278859
744.94257,1000,89222.421052
914.619013,1000,89243.78204
608.033544,1000,89263.892488
140.101298,371,89271.426563
735.476123,1000,89292.838157
357.968156,704,89307.033359
761.20171,1000,89328.415337
343.937098,725,89343.085267
723.542103,1000,89364.455704
669.580861,1000,89384.604694
791.056075,1000,89406.028899
638.121444,1000,89426.149803
694.772387,1000,89447.527189
706.7578,1000,89467.662654
869.808496,1000,89489.17982
970.113676,1000,89509.282477
851.431123,1000,89530.681743
916.296445,1000,89550.793321
779.504601,1000,89570.904072
807.431854,1000,89592.336543
780.493417,1000,89612.518607
689.381906,1000,89633.927974
819.355345,1000,89654.039076
661.283197,1000,89675.409483
915.037271,1000,89695.572059
626.045899,1000,89716.974088
731.814148,1000,89737.083576
770.915972,1000,89758.526502
414.75467,869,89776.044695
790.50316,1000,89797.4541
588.932327,1000,89817.574722
894.732241,1000,89838.979518
745.777396,1000,89859.128543
773.983082,1000,89880.539272
838.227285,1000,89900.690376
980.364902,1000,89922.139626
871.417738,1000,89942.311908
651.178211,1000,89963.694788
803.950288,1000,89983.805326
372.48956,758,90000.326315
733.104331,1000,90020.474597
822.30528,1000,90041.987445
810.10598,1000,90062.156726
759.173726,1000,90083.539752
877.22047,1000,90103.689298
634.507538,1000,90123.841942
696.440198,1000,90145.220665
770.35206,1000,90165.343711
672.190823,1000,90186.703315
780.909186,1000,90206.835176
752.255751,1000,90228.177375
865.300825,1000,90248.359372
968.453496,1000,90269.698785
599.75031,1000,90289.818369
514.429554,844,90308.118253
72.162939,210,90312.462314
724.33423,1000,90332.642183
806.461596,1000,90354.083933
706.149384,1000,90374.232648
590.082912,1000,90395.65507
928.259532,1000,90415.835533
795.524942,1000,90437.246328
673.318362,1000,90457.388224
290.942925,600,90470.766319
806.396608,1000,90490.905883
822.678706,1000,90512.27793
881.5161,1000,90532.399067
588.890623,1000,90553.77873
740.829864,1000,90573.910061
736.337633,1000,90595.233689
635.295758,1000,90615.333111
881.203829,1000,90636.702197
546.049682,958,90655.954683
-100,1,90656.074695
747.308282,1000,90676.226344
556.092954,1000,90697.56745
